Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
2019,01/03/2019,32.34,-116.25,2019,-99,-99,B.C. Noroeste,Lomer?o,21.8707,8.30252,-99,-99,12.97601,NA,NA,NA,NA,NA,0
2019,02/03/2019,32.34,-116.25,2019,-99,-99,B.C. Noroeste,Lomer?o,16.52814,8.71454,-99,-99,11.9079,NA,NA,NA,NA,NA,0
2020,01/03/2019,32.13,-115.28,2020,-99,-99,Rio Colorado,Sierra,28.29553,12.43726,-99,-99,18.92831,NA,NA,NA,NA,NA,0
2020,02/03/2019,32.13,-115.28,2020,-99,-99,Rio Colorado,Sierra,27.52512,13.71329,-99,-99,19.22055,NA,NA,NA,NA,NA,0
2021,01/03/2019,32.18,-116.29,2021,-99,-99,B.C. Noroeste,Lomer?o,21.478,7.79691,-99,-99,12.58798,NA,NA,NA,NA,NA,0
2021,02/03/2019,32.18,-116.29,2021,-99,-99,B.C. Noroeste,Lomer?o,15.71011,8.43057,-99,-99,11.48734,NA,NA,NA,NA,NA,0
2022,01/03/2019,30.06,-115.72,2022,-99,-99,B.C. Noroeste,Llanura,22.26578,12.23959,-99,-99,15.92456,NA,NA,NA,NA,NA,0
2022,02/03/2019,30.06,-115.72,2022,-99,-99,B.C. Noroeste,Llanura,21.16846,11.86423,-99,-99,15.73041,NA,NA,NA,NA,NA,0
2023,01/03/2019,30.32,-115.82,2023,-99,-99,B.C. Noroeste,Llanura,23.30682,12.14639,-99,-99,16.02216,NA,NA,NA,NA,NA,0
2023,02/03/2019,30.32,-115.82,2023,-99,-99,B.C. Noroeste,Llanura,20.40491,11.42218,-99,-99,15.4516,NA,NA,NA,NA,NA,0
2024,01/03/2019,32.3,-116.53,2024,-99,-99,B.C. Noroeste,Lomer?o,20.51355,9.63397,-99,-99,13.40454,NA,NA,NA,NA,NA,0
2024,02/03/2019,32.3,-116.53,2024,-99,-99,B.C. Noroeste,Lomer?o,16.23636,9.64865,-99,-99,12.43961,NA,NA,NA,NA,NA,0
2025,01/03/2019,31.86,-116.61,2025,-99,-99,B.C. Noroeste,Llanura,19.43719,10.97858,-99,-99,14.00793,NA,NA,NA,NA,NA,0
2025,02/03/2019,31.86,-116.61,2025,-99,-99,B.C. Noroeste,Llanura,16.19397,11.27264,-99,-99,13.556,NA,NA,NA,NA,NA,0
2027,01/03/2019,28.14,-115.18,2027,-99,-99,NaN,NaN,17.24808,16.08618,-99,-99,16.5928,NA,NA,NA,NA,NA,0
2027,02/03/2019,28.14,-115.18,2027,-99,-99,NaN,NaN,18.03104,16.0788,-99,-99,16.74835,NA,NA,NA,NA,NA,0
2029,01/03/2019,30.97,-116.16,2029,-99,-99,B.C. Noroeste,Llanura,19.5069,12.41064,-99,-99,15.04108,NA,NA,NA,NA,NA,0
2029,02/03/2019,30.97,-116.16,2029,-99,-99,B.C. Noroeste,Llanura,18.76581,12.57608,-99,-99,15.02789,NA,NA,NA,NA,NA,0
2032,01/03/2019,30.58,-115.94,2032,-99,-99,B.C. Noroeste,Llanura,21.6756,12.59787,-99,-99,15.7659,NA,NA,NA,NA,NA,0
2032,02/03/2019,30.58,-115.94,2032,-99,-99,B.C. Noroeste,Llanura,19.4202,12.14185,-99,-99,15.36298,NA,NA,NA,NA,NA,0
2035,01/03/2019,31.91,-116.27,2035,-99,-99,B.C. Noroeste,Llanura,21.35022,7.71265,-99,-99,12.5506,NA,NA,NA,NA,NA,0
2035,02/03/2019,31.91,-116.27,2035,-99,-99,B.C. Noroeste,Llanura,15.3916,8.44101,-99,-99,11.44925,NA,NA,NA,NA,NA,0
2036,01/03/2019,32.05,-116.68,2036,-99,-99,B.C. Noroeste,Sierra,19.35355,11.2955,-99,-99,14.15479,NA,NA,NA,NA,NA,0
2036,02/03/2019,32.05,-116.68,2036,-99,-99,B.C. Noroeste,Sierra,16.28745,11.41513,-99,-99,13.72748,NA,NA,NA,NA,NA,0
2039,01/03/2019,29.16,-114.15,2039,-99,-99,B.C. Centro Oeste,Llanura,26.13141,11.58261,-99,-99,18.14334,NA,NA,NA,NA,NA,0
2039,02/03/2019,29.16,-114.15,2039,-99,-99,B.C. Centro Oeste,Llanura,25.79062,13.73505,-99,-99,18.00113,NA,NA,NA,NA,NA,0
2040,01/03/2019,28.23,-113.76,2040,-99,-99,B.C. Centro Oeste,Llanura,26.28513,11.24356,-99,-99,17.94559,NA,NA,NA,NA,NA,0
2040,02/03/2019,28.23,-113.76,2040,-99,-99,B.C. Centro Oeste,Llanura,25.24243,13.2301,-99,-99,17.41183,NA,NA,NA,NA,NA,0
2041,01/03/2019,28.63,-114.02,2041,-99,-99,B.C. Centro Oeste,Meseta,24.24435,11.91867,-99,-99,17.52377,NA,NA,NA,NA,NA,0
2041,02/03/2019,28.63,-114.02,2041,-99,-99,B.C. Centro Oeste,Meseta,24.21533,13.75143,-99,-99,17.28769,NA,NA,NA,NA,NA,0
2042,01/03/2019,32.29,-117,2042,-99,-99,B.C. Noroeste,Meseta,18.55847,12.11328,-99,-99,14.39304,NA,NA,NA,NA,NA,0
2042,02/03/2019,32.29,-117,2042,-99,-99,B.C. Noroeste,Meseta,16.32333,11.65671,-99,-99,13.77234,NA,NA,NA,NA,NA,0
2043,01/03/2019,29.94,-114.97,2043,-99,-99,B.C. Noroeste,NaN,27.69159,12.09363,-99,-99,17.87671,NA,NA,NA,NA,NA,0
2043,02/03/2019,29.94,-114.97,2043,-99,-99,B.C. Noroeste,NaN,24.8674,12.52533,-99,-99,17.40802,NA,NA,NA,NA,NA,0
2044,01/03/2019,28.74,-113.75,2044,-99,-99,B.C. Centro Oeste,Valle,27.12067,10.89749,-99,-99,18.25781,NA,NA,NA,NA,NA,0
2044,02/03/2019,28.74,-113.75,2044,-99,-99,B.C. Centro Oeste,Valle,27.07632,13.40192,-99,-99,18.14728,NA,NA,NA,NA,NA,0
2045,01/03/2019,31.79,-116.46,2045,-99,-99,B.C. Noroeste,Sierra,20.53329,9.45071,-99,-99,13.38879,NA,NA,NA,NA,NA,0
2045,02/03/2019,31.79,-116.46,2045,-99,-99,B.C. Noroeste,Sierra,15.9165,9.88303,-99,-99,12.56927,NA,NA,NA,NA,NA,0
2047,01/03/2019,29.98,-115.23,2047,-99,-99,B.C. Noroeste,NaN,26.16653,11.95105,-99,-99,17.22852,NA,NA,NA,NA,NA,0
2047,02/03/2019,29.98,-115.23,2047,-99,-99,B.C. Noroeste,NaN,23.86603,12.17834,-99,-99,16.84854,NA,NA,NA,NA,NA,0
2048,01/03/2019,31.07,-115.58,2048,-99,-99,B.C. Noroeste,Sierra,24.44537,7.78058,-99,-99,14.00024,NA,NA,NA,NA,NA,0
2048,02/03/2019,31.07,-115.58,2048,-99,-99,B.C. Noroeste,Sierra,19.07303,8.7822,-99,-99,12.867,NA,NA,NA,NA,NA,0
2049,01/03/2019,32.13,-116.17,2049,-99,-99,B.C. Noroeste,Lomer?o,22.03491,7.73151,-99,-99,12.80789,NA,NA,NA,NA,NA,0
2049,02/03/2019,32.13,-116.17,2049,-99,-99,B.C. Noroeste,Lomer?o,16.1116,8.48328,-99,-99,11.70905,NA,NA,NA,NA,NA,0
2050,01/03/2019,30.18,-115.14,2050,-99,-99,B.C. Noroeste,Llanura,27.21518,11.75372,-99,-99,17.69107,NA,NA,NA,NA,NA,0
2050,02/03/2019,30.18,-115.14,2050,-99,-99,B.C. Noroeste,Llanura,24.55188,12.40744,-99,-99,17.16138,NA,NA,NA,NA,NA,0
2051,01/03/2019,29.73,-114.71,2051,-99,-99,B.C. Centro Oeste,Llanura,26.73358,13.10315,-99,-99,18.32269,NA,NA,NA,NA,NA,0
2051,02/03/2019,29.73,-114.71,2051,-99,-99,B.C. Centro Oeste,Llanura,25.19016,13.74487,-99,-99,18.10287,NA,NA,NA,NA,NA,0
2053,01/03/2019,28.58,-113.95,2053,-99,-99,B.C. Centro Oeste,Meseta,24.99036,11.51419,-99,-99,17.63574,NA,NA,NA,NA,NA,0
2053,02/03/2019,28.58,-113.95,2053,-99,-99,B.C. Centro Oeste,Meseta,24.94186,13.52698,-99,-99,17.36862,NA,NA,NA,NA,NA,0
2054,01/03/2019,31.03,-115.98,2054,-99,-99,B.C. Noroeste,Sierra,21.25082,10.57343,-99,-99,14.50189,NA,NA,NA,NA,NA,0
2054,02/03/2019,31.03,-115.98,2054,-99,-99,B.C. Noroeste,Sierra,18.6684,10.95593,-99,-99,14.03195,NA,NA,NA,NA,NA,0
2055,01/03/2019,30.95,-116.1,2055,-99,-99,B.C. Noroeste,Sierra,19.84055,12.07166,-99,-99,14.94513,NA,NA,NA,NA,NA,0
2055,02/03/2019,30.95,-116.1,2055,-99,-99,B.C. Noroeste,Sierra,18.7489,12.27411,-99,-99,14.8421,NA,NA,NA,NA,NA,0
2056,01/03/2019,31.33,-116.25,2056,-99,-99,B.C. Noroeste,Lomer?o,20.771,10.6698,-99,-99,14.25372,NA,NA,NA,NA,NA,0
2056,02/03/2019,31.33,-116.25,2056,-99,-99,B.C. Noroeste,Lomer?o,17.22443,10.75665,-99,-99,13.57526,NA,NA,NA,NA,NA,0
2057,01/03/2019,31.66,-115.82,2057,-99,-99,B.C. Noroeste,Llanura,25.61755,9.0925,-99,-99,15.44901,NA,NA,NA,NA,NA,0
2057,02/03/2019,31.66,-115.82,2057,-99,-99,B.C. Noroeste,Llanura,20.22595,10.5166,-99,-99,14.51126,NA,NA,NA,NA,NA,0
2058,01/03/2019,29.72,-115.13,2058,-99,-99,B.C. Centro Oeste,Llanura,26.30212,12.61105,-99,-99,17.76596,NA,NA,NA,NA,NA,0
2058,02/03/2019,29.72,-115.13,2058,-99,-99,B.C. Centro Oeste,Llanura,23.96988,12.74048,-99,-99,17.08426,NA,NA,NA,NA,NA,0
2059,01/03/2019,31.08,-115.29,2059,-99,-99,B.C. Noreste,Valle,25.97168,9.89774,-99,-99,16.55267,NA,NA,NA,NA,NA,0
2059,02/03/2019,31.08,-115.29,2059,-99,-99,B.C. Noreste,Valle,22.68192,11.91107,-99,-99,16.16339,NA,NA,NA,NA,NA,0
2060,01/03/2019,30.88,-115.63,2060,-99,-99,B.C. Noroeste,Sierra,24.40915,8.33313,-99,-99,14.12979,NA,NA,NA,NA,NA,0
2060,02/03/2019,30.88,-115.63,2060,-99,-99,B.C. Noroeste,Sierra,19.01044,8.67014,-99,-99,12.94894,NA,NA,NA,NA,NA,0
2061,01/03/2019,28.08,-113.09,2061,-99,-99,B.C. Centro Oeste,Sierra,29.25433,12.07272,-99,-99,19.48544,NA,NA,NA,NA,NA,0
2061,02/03/2019,28.08,-113.09,2061,-99,-99,B.C. Centro Oeste,Sierra,27.38821,14.12885,-99,-99,19.2872,NA,NA,NA,NA,NA,0
2062,01/03/2019,31.87,-115.82,2062,-99,-99,B.C. Noreste,Lomer?o,26.72964,9.94608,-99,-99,16.35785,NA,NA,NA,NA,NA,0
2062,02/03/2019,31.87,-115.82,2062,-99,-99,B.C. Noreste,Lomer?o,21.6019,11.03162,-99,-99,15.54532,NA,NA,NA,NA,NA,0
2063,01/03/2019,30.4,-115.89,2063,-99,-99,B.C. Noroeste,Llanura,22.44653,12.56598,-99,-99,15.98053,NA,NA,NA,NA,NA,0
2063,02/03/2019,30.4,-115.89,2063,-99,-99,B.C. Noroeste,Llanura,19.85959,11.91418,-99,-99,15.49475,NA,NA,NA,NA,NA,0
2064,01/03/2019,31.63,-116.38,2064,-99,-99,B.C. Noroeste,Lomer?o,20.80319,9.8327,-99,-99,13.70648,NA,NA,NA,NA,NA,0
2064,02/03/2019,31.63,-116.38,2064,-99,-99,B.C. Noroeste,Lomer?o,16.23801,10.04843,-99,-99,12.82138,NA,NA,NA,NA,NA,0
2065,01/03/2019,31.79,-116.41,2065,-99,-99,B.C. Noroeste,Sierra,20.86176,8.9877,-99,-99,13.19708,NA,NA,NA,NA,NA,0
2065,02/03/2019,31.79,-116.41,2065,-99,-99,B.C. Noroeste,Sierra,15.82489,9.46021,-99,-99,12.27411,NA,NA,NA,NA,NA,0
2066,01/03/2019,32,-115.95,2066,-99,-99,B.C. Noroeste,Valle,24.89389,9.09076,-99,-99,14.97003,NA,NA,NA,NA,NA,0
2066,02/03/2019,32,-115.95,2066,-99,-99,B.C. Noroeste,Valle,19.3938,10.00497,-99,-99,14.05219,NA,NA,NA,NA,NA,0
2067,01/03/2019,31.16,-115.72,2067,-99,-99,B.C. Noroeste,Sierra,24.24869,8.05029,-99,-99,14.10358,NA,NA,NA,NA,NA,0
2067,02/03/2019,31.16,-115.72,2067,-99,-99,B.C. Noroeste,Sierra,18.99463,9.08929,-99,-99,13.01898,NA,NA,NA,NA,NA,0
2069,01/03/2019,32.37,-116.65,2069,-99,-99,B.C. Noroeste,Valle,19.72333,10.66882,-99,-99,13.80945,NA,NA,NA,NA,NA,0
2069,02/03/2019,32.37,-116.65,2069,-99,-99,B.C. Noroeste,Valle,16.30194,10.24133,-99,-99,12.84113,NA,NA,NA,NA,NA,0
2071,01/03/2019,31.36,-115.7,2071,-99,-99,B.C. Noroeste,Valle,25.32388,8.18243,-99,-99,14.78665,NA,NA,NA,NA,NA,0
2071,02/03/2019,31.36,-115.7,2071,-99,-99,B.C. Noroeste,Valle,19.70071,9.83102,-99,-99,13.73706,NA,NA,NA,NA,NA,0
2072,01/03/2019,31.9,-115.6,2072,-99,-99,B.C. Noreste,Bajada,28.36487,10.8555,-99,-99,17.67099,NA,NA,NA,NA,NA,0
2072,02/03/2019,31.9,-115.6,2072,-99,-99,B.C. Noreste,Bajada,23.78198,11.99567,-99,-99,17.01379,NA,NA,NA,NA,NA,0
2077,01/03/2019,32.1,-116.81,2077,-99,-99,B.C. Noroeste,Valle,18.88593,12.13583,-99,-99,14.52817,NA,NA,NA,NA,NA,0
2077,02/03/2019,32.1,-116.81,2077,-99,-99,B.C. Noroeste,Valle,16.49158,12.02118,-99,-99,14.19302,NA,NA,NA,NA,NA,0
2079,01/03/2019,31.84,-116.2,2079,-99,-99,B.C. Noroeste,Llanura,21.71613,8.0239,-99,-99,12.89667,NA,NA,NA,NA,NA,0
2079,02/03/2019,31.84,-116.2,2079,-99,-99,B.C. Noroeste,Llanura,15.86194,8.68552,-99,-99,11.80084,NA,NA,NA,NA,NA,0
2084,01/03/2019,29.97,-115.19,2084,-99,-99,B.C. Noroeste,NaN,26.61551,11.94135,-99,-99,17.38855,NA,NA,NA,NA,NA,0
2084,02/03/2019,29.97,-115.19,2084,-99,-99,B.C. Noroeste,NaN,24.13611,12.22467,-99,-99,16.97293,NA,NA,NA,NA,NA,0
2085,01/03/2019,28.6,-113.76,2085,-99,-99,B.C. Centro Oeste,Meseta,26.49158,10.83453,-99,-99,17.94446,NA,NA,NA,NA,NA,0
2085,02/03/2019,28.6,-113.76,2085,-99,-99,B.C. Centro Oeste,Meseta,26.38821,13.21011,-99,-99,17.67114,NA,NA,NA,NA,NA,0
2088,01/03/2019,31.61,-115.94,2088,-99,-99,B.C. Noroeste,Llanura,23.88055,9.06076,-99,-99,14.61859,NA,NA,NA,NA,NA,0
2088,02/03/2019,31.61,-115.94,2088,-99,-99,B.C. Noroeste,Llanura,18.54794,10.07919,-99,-99,13.62888,NA,NA,NA,NA,NA,0
2089,01/03/2019,31.1,-116.17,2089,-99,-99,B.C. Noroeste,Llanura,19.89133,11.92618,-99,-99,14.83844,NA,NA,NA,NA,NA,0
2089,02/03/2019,31.1,-116.17,2089,-99,-99,B.C. Noroeste,Llanura,18.45312,12.07407,-99,-99,14.66324,NA,NA,NA,NA,NA,0
2090,01/03/2019,31.27,-116.39,2090,-99,-99,NaN,NaN,19.87579,11.56693,-99,-99,14.54575,NA,NA,NA,NA,NA,0
2090,02/03/2019,31.27,-116.39,2090,-99,-99,NaN,NaN,17.40027,11.64844,-99,-99,14.11752,NA,NA,NA,NA,NA,0
2091,01/03/2019,31.29,-116.26,2091,-99,-99,B.C. Noroeste,Lomer?o,20.40726,11.05472,-99,-99,14.38098,NA,NA,NA,NA,NA,0
2091,02/03/2019,31.29,-116.26,2091,-99,-99,B.C. Noroeste,Lomer?o,17.38541,11.1203,-99,-99,13.82602,NA,NA,NA,NA,NA,0
2092,01/03/2019,31.33,-115.54,2092,-99,-99,B.C. Noreste,Valle,25.59662,8.31403,-99,-99,15.02612,NA,NA,NA,NA,NA,0
2092,02/03/2019,31.33,-115.54,2092,-99,-99,B.C. Noreste,Valle,20.2887,10.02173,-99,-99,14.05539,NA,NA,NA,NA,NA,0
2093,01/03/2019,32.36,-115.75,2093,-99,-99,B.C. Noreste,Llanura,28.8168,11.70395,-99,-99,18.33533,NA,NA,NA,NA,NA,0
2093,02/03/2019,32.36,-115.75,2093,-99,-99,B.C. Noreste,Llanura,25.68829,12.67679,-99,-99,18.30402,NA,NA,NA,NA,NA,0
2095,01/03/2019,29.87,-115,2095,-99,-99,B.C. Noroeste,NaN,27.60291,12.1355,-99,-99,17.89325,NA,NA,NA,NA,NA,0
2095,02/03/2019,29.87,-115,2095,-99,-99,B.C. Noroeste,NaN,24.78897,12.50595,-99,-99,17.34064,NA,NA,NA,NA,NA,0
2096,01/03/2019,31.27,-116.04,2096,-99,-99,B.C. Noroeste,Sierra,21.57437,10.33368,-99,-99,14.4458,NA,NA,NA,NA,NA,0
2096,02/03/2019,31.27,-116.04,2096,-99,-99,B.C. Noroeste,Sierra,18.01343,10.75241,-99,-99,13.78293,NA,NA,NA,NA,NA,0
2097,01/03/2019,32.22,-115.69,2097,-99,-99,B.C. Noreste,Llanura,28.95648,11.54871,-99,-99,18.30838,NA,NA,NA,NA,NA,0
2097,02/03/2019,32.22,-115.69,2097,-99,-99,B.C. Noreste,Llanura,25.20557,12.54117,-99,-99,18.03372,NA,NA,NA,NA,NA,0
2099,01/03/2019,30.78,-115.18,2099,-99,-99,B.C. Noreste,Valle,26.87933,11.10583,-99,-99,17.79132,NA,NA,NA,NA,NA,0
2099,02/03/2019,30.78,-115.18,2099,-99,-99,B.C. Noreste,Valle,24.28223,13.04211,-99,-99,17.42474,NA,NA,NA,NA,NA,0
2100,01/03/2019,31.27,-115.77,2100,-99,-99,B.C. Noroeste,Sierra,24.55887,8.31647,-99,-99,14.47827,NA,NA,NA,NA,NA,0
2100,02/03/2019,31.27,-115.77,2100,-99,-99,B.C. Noroeste,Sierra,19.25494,9.60889,-99,-99,13.44611,NA,NA,NA,NA,NA,0
2102,01/03/2019,31.44,-115.05,2102,-99,-99,B.C. Noreste,Bajada,27.31342,12.49466,-99,-99,19.01065,NA,NA,NA,NA,NA,0
2102,02/03/2019,31.44,-115.05,2102,-99,-99,B.C. Noreste,Bajada,27.25314,14.66666,-99,-99,19.44928,NA,NA,NA,NA,NA,0
2104,01/03/2019,31.79,-116.59,2104,-99,-99,B.C. Noroeste,Llanura,19.37204,11.0885,-99,-99,14.06763,NA,NA,NA,NA,NA,0
2104,02/03/2019,31.79,-116.59,2104,-99,-99,B.C. Noroeste,Llanura,16.24176,11.37897,-99,-99,13.61288,NA,NA,NA,NA,NA,0
2105,01/03/2019,30.97,-115.58,2105,-99,-99,B.C. Noroeste,Sierra,24.38882,7.96909,-99,-99,14.01651,NA,NA,NA,NA,NA,0
2105,02/03/2019,30.97,-115.58,2105,-99,-99,B.C. Noroeste,Sierra,19.05933,8.68307,-99,-99,12.86874,NA,NA,NA,NA,NA,0
2106,01/03/2019,31.7,-116.57,2106,-99,-99,B.C. Noroeste,Llanura,19.2536,11.37399,-99,-99,14.22305,NA,NA,NA,NA,NA,0
2106,02/03/2019,31.7,-116.57,2106,-99,-99,B.C. Noroeste,Llanura,16.3606,11.62347,-99,-99,13.78021,NA,NA,NA,NA,NA,0
2107,01/03/2019,30.89,-114.78,2107,-99,-99,B.C. Noreste,Bajada,25.10211,13.12973,-99,-99,18.43768,NA,NA,NA,NA,NA,0
2107,02/03/2019,30.89,-114.78,2107,-99,-99,B.C. Noreste,Bajada,24.47266,15.38956,-99,-99,18.82025,NA,NA,NA,NA,NA,0
2108,01/03/2019,31.71,-116.67,2108,-99,-99,B.C. Noroeste,Sierra,18.32443,12.48807,-99,-99,14.64859,NA,NA,NA,NA,NA,0
2108,02/03/2019,31.71,-116.67,2108,-99,-99,B.C. Noroeste,Sierra,16.52795,12.69312,-99,-99,14.48157,NA,NA,NA,NA,NA,0
2109,01/03/2019,28.67,-114.24,2109,-99,-99,B.C. Centro Oeste,Sierra,21.73996,13.06006,-99,-99,17.0365,NA,NA,NA,NA,NA,0
2109,02/03/2019,28.67,-114.24,2109,-99,-99,B.C. Centro Oeste,Sierra,21.71655,14.30347,-99,-99,16.79605,NA,NA,NA,NA,NA,0
2110,01/03/2019,29.97,-115.1,2110,-99,-99,B.C. Noroeste,NaN,27.34671,11.91425,-99,-99,17.64059,NA,NA,NA,NA,NA,0
2110,02/03/2019,29.97,-115.1,2110,-99,-99,B.C. Noroeste,NaN,24.5752,12.29138,-99,-99,17.17245,NA,NA,NA,NA,NA,0
2111,01/03/2019,30.52,-115.93,2111,-99,-99,B.C. Noroeste,Llanura,21.90106,12.67746,-99,-99,15.87384,NA,NA,NA,NA,NA,0
2111,02/03/2019,30.52,-115.93,2111,-99,-99,B.C. Noroeste,Llanura,19.53217,12.12946,-99,-99,15.44489,NA,NA,NA,NA,NA,0
2114,01/03/2019,32.24,-116.58,2114,-99,-99,B.C. Noroeste,Valle,20.08853,10.13165,-99,-99,13.61169,NA,NA,NA,NA,NA,0
2114,02/03/2019,32.24,-116.58,2114,-99,-99,B.C. Noroeste,Valle,16.17969,10.14548,-99,-99,12.78076,NA,NA,NA,NA,NA,0
2118,01/03/2019,31.92,-116.23,2118,-99,-99,B.C. Noroeste,Llanura,21.68457,7.63052,-99,-99,12.63577,NA,NA,NA,NA,NA,0
2118,02/03/2019,31.92,-116.23,2118,-99,-99,B.C. Noroeste,Llanura,15.62177,8.4032,-99,-99,11.51547,NA,NA,NA,NA,NA,0
2119,01/03/2019,32.31,-116.6,2119,-99,-99,B.C. Noroeste,Lomer?o,20.0065,10.31308,-99,-99,13.68018,NA,NA,NA,NA,NA,0
2119,02/03/2019,32.31,-116.6,2119,-99,-99,B.C. Noroeste,Lomer?o,16.27505,10.11703,-99,-99,12.76602,NA,NA,NA,NA,NA,0
2120,01/03/2019,31.07,-116.21,2120,-99,-99,B.C. Noroeste,Llanura,19.68243,12.16693,-99,-99,14.92215,NA,NA,NA,NA,NA,0
2120,02/03/2019,31.07,-116.21,2120,-99,-99,B.C. Noroeste,Llanura,18.5441,12.29755,-99,-99,14.82037,NA,NA,NA,NA,NA,0
2122,01/03/2019,31.95,-116.75,2122,-99,-99,B.C. Noroeste,Meseta,18.85831,12.10257,-99,-99,14.51978,NA,NA,NA,NA,NA,0
2122,02/03/2019,31.95,-116.75,2122,-99,-99,B.C. Noroeste,Meseta,16.48087,12.20718,-99,-99,14.29926,NA,NA,NA,NA,NA,0
2124,01/03/2019,32.49,-116.68,2124,-99,-99,B.C. Noroeste,Lomer?o,19.63107,10.71436,-99,-99,13.80121,NA,NA,NA,NA,NA,0
2124,02/03/2019,32.49,-116.68,2124,-99,-99,B.C. Noroeste,Lomer?o,16.27832,10.11053,-99,-99,12.72543,NA,NA,NA,NA,NA,0
2132,01/03/2019,30.69,-116.01,2132,-99,-99,B.C. Noroeste,Llanura,20.28702,12.7236,-99,-99,15.44742,NA,NA,NA,NA,NA,0
2132,02/03/2019,30.69,-116.01,2132,-99,-99,B.C. Noroeste,Llanura,18.94574,12.6077,-99,-99,15.26236,NA,NA,NA,NA,NA,0
2137,01/03/2019,32.26,-115.32,2137,-99,-99,Rio Colorado,Llanura,28.60928,12.34149,-99,-99,18.9205,NA,NA,NA,NA,NA,0
2137,02/03/2019,32.26,-115.32,2137,-99,-99,Rio Colorado,Llanura,27.67477,13.79327,-99,-99,19.39154,NA,NA,NA,NA,NA,0
2139,01/03/2019,32.42,-115.04,2139,-99,-99,Rio Colorado,Llanura,27.73636,12.58188,-99,-99,18.88535,NA,NA,NA,NA,NA,0
2139,02/03/2019,32.42,-115.04,2139,-99,-99,Rio Colorado,Llanura,29.33197,14.85956,-99,-99,20.23398,NA,NA,NA,NA,NA,0
2144,01/03/2019,28.41,-113.86,2144,-99,-99,B.C. Centro Oeste,Meseta,25.70386,11.1666,-99,-99,17.73633,NA,NA,NA,NA,NA,0
2144,02/03/2019,28.41,-113.86,2144,-99,-99,B.C. Centro Oeste,Meseta,25.36337,13.26938,-99,-99,17.34683,NA,NA,NA,NA,NA,0
2146,01/03/2019,31.04,-115.2,2146,-99,-99,B.C. Noreste,Valle,26.55545,10.68985,-99,-99,17.52899,NA,NA,NA,NA,NA,0
2146,02/03/2019,31.04,-115.2,2146,-99,-99,B.C. Noreste,Valle,24.02408,13.11752,-99,-99,17.42142,NA,NA,NA,NA,NA,0
2148,01/03/2019,31.03,-114.84,2148,-99,-99,B.C. Noreste,Bajada,25.89459,12.6214,-99,-99,18.59705,NA,NA,NA,NA,NA,0
2148,02/03/2019,31.03,-114.84,2148,-99,-99,B.C. Noreste,Bajada,25.0152,15.2254,-99,-99,19.00204,NA,NA,NA,NA,NA,0
2150,01/03/2019,29.74,-114.31,2150,-99,-99,B.C. Centro Este,Bajada,25.81921,14.172,-99,-99,18.74054,NA,NA,NA,NA,NA,0
2150,02/03/2019,29.74,-114.31,2150,-99,-99,B.C. Centro Este,Bajada,25.84692,15.34961,-99,-99,19.25562,NA,NA,NA,NA,NA,0
2151,01/03/2019,30.64,-114.75,2151,-99,-99,B.C. Noreste,Sierra,25.06891,13.51721,-99,-99,18.40305,NA,NA,NA,NA,NA,0
2151,02/03/2019,30.64,-114.75,2151,-99,-99,B.C. Noreste,Sierra,24.56372,15.11325,-99,-99,18.59375,NA,NA,NA,NA,NA,0
2152,01/03/2019,32.37,-116.07,2152,-99,-99,B.C. Noroeste,Lomer?o,23.35132,9.10818,-99,-99,14.15594,NA,NA,NA,NA,NA,0
2152,02/03/2019,32.37,-116.07,2152,-99,-99,B.C. Noroeste,Lomer?o,18.57336,9.60266,-99,-99,13.32349,NA,NA,NA,NA,NA,0
2153,01/03/2019,31.62,-116.46,2153,-99,-99,B.C. Noroeste,Sierra,20.19135,10.53162,-99,-99,13.96936,NA,NA,NA,NA,NA,0
2153,02/03/2019,31.62,-116.46,2153,-99,-99,B.C. Noroeste,Sierra,16.33847,10.73367,-99,-99,13.25528,NA,NA,NA,NA,NA,0
2154,01/03/2019,32.06,-115.06,2154,-99,-99,Rio Colorado,Llanura,27.83746,13.08603,-99,-99,19.36819,NA,NA,NA,NA,NA,0
2154,02/03/2019,32.06,-115.06,2154,-99,-99,Rio Colorado,Llanura,29.14554,14.44171,-99,-99,20.05124,NA,NA,NA,NA,NA,0
2156,01/03/2019,32.47,-116.82,2156,-99,-99,B.C. Noroeste,Meseta,19.10529,11.24756,-99,-99,13.99286,NA,NA,NA,NA,NA,0
2156,02/03/2019,32.47,-116.82,2156,-99,-99,B.C. Noroeste,Meseta,16.18179,10.46729,-99,-99,12.94012,NA,NA,NA,NA,NA,0
2160,01/03/2019,31.5,-115.73,2160,-99,-99,B.C. Noroeste,Llanura,25.49628,8.36365,-99,-99,15.02008,NA,NA,NA,NA,NA,0
2160,02/03/2019,31.5,-115.73,2160,-99,-99,B.C. Noroeste,Llanura,19.83881,10.16351,-99,-99,14.00299,NA,NA,NA,NA,NA,0
2164,01/03/2019,32.11,-115.85,2164,-99,-99,B.C. Noreste,Lomer?o,26.8573,10.26584,-99,-99,16.56451,NA,NA,NA,NA,NA,0
