,Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
6765,26259,02/03/2019,30.89,-110.85,26259,-99.0,-99.0,Sonora Norte,Valle,23.87988,10.86072,-99.0,-99.0,16.11597,,,,,,0
6776,26265,01/03/2019,28.46,-109.53,26265,-99.0,-99.0,Sonora Sur,Valle,30.7742,12.85104,-99.0,-99.0,20.96497,,,,,,0
6777,26265,02/03/2019,28.46,-109.53,26265,-99.0,-99.0,Sonora Sur,Valle,27.25775,13.78802,-99.0,-99.0,19.54843,,,,,,0
6784,26271,01/03/2019,30.16,-110.25,26271,-99.0,-99.0,Sonora Sur,Valle,27.2179,8.71964,-99.0,-99.0,16.45819,,,,,,0
6785,26271,02/03/2019,30.16,-110.25,26271,-99.0,-99.0,Sonora Sur,Valle,25.75546,10.46811,-99.0,-99.0,16.93188,,,,,,0
6786,26272,01/03/2019,28.4,-109.89,26272,-99.0,-99.0,Sonora Sur,Valle,32.96829,14.25214,-99.0,-99.0,22.30096,,,,,,0
6787,26272,02/03/2019,28.4,-109.89,26272,-99.0,-99.0,Sonora Sur,Valle,29.60193,15.0451,-99.0,-99.0,20.9386,,,,,,0
6794,26284,01/03/2019,28.63,-109.61,26284,-99.0,-99.0,Sonora Sur,Valle,30.89584,12.76956,-99.0,-99.0,21.02444,,,,,,0
6795,26284,02/03/2019,28.63,-109.61,26284,-99.0,-99.0,Sonora Sur,Valle,27.3259,13.73532,-99.0,-99.0,19.61093,,,,,,0
6804,26289,01/03/2019,30.21,-108.96,26289,-99.0,-99.0,Sonora Sur,Valle,23.35553,8.97614,-99.0,-99.0,15.34457,,,,,,0
6805,26289,02/03/2019,30.21,-108.96,26289,-99.0,-99.0,Sonora Sur,Valle,20.95746,6.78293,-99.0,-99.0,13.38367,,,,,,0
6806,26290,01/03/2019,29.9,-109.3,26290,-99.0,-99.0,Sonora Sur,Valle,26.70578,10.78448,-99.0,-99.0,18.06836,,,,,,0
6807,26290,02/03/2019,29.9,-109.3,26290,-99.0,-99.0,Sonora Sur,Valle,24.38977,9.87231,-99.0,-99.0,16.8902,,,,,,0
6808,26291,01/03/2019,29.83,-110.23,26291,-99.0,-99.0,Sonora Sur,Valle,28.08603,9.65567,-99.0,-99.0,17.38391,,,,,,0
6809,26291,02/03/2019,29.83,-110.23,26291,-99.0,-99.0,Sonora Sur,Valle,26.3042,10.85629,-99.0,-99.0,17.61652,,,,,,0
6842,26309,01/03/2019,28.75,-109.63,26309,-99.0,-99.0,Sonora Sur,Valle,30.68475,12.51709,-99.0,-99.0,20.90308,,,,,,0
6843,26309,02/03/2019,28.75,-109.63,26309,-99.0,-99.0,Sonora Sur,Valle,27.12982,13.56973,-99.0,-99.0,19.56647,,,,,,0
6920,27040,01/03/2019,17.79,-91.16,27040,-99.0,-99.0,Grijalva-Usumacinta,Valle,37.16031,22.02057,-99.0,-99.0,29.12799,,,,,,0
6921,27040,02/03/2019,17.79,-91.16,27040,-99.0,-99.0,Grijalva-Usumacinta,Valle,37.01468,23.18668,-99.0,-99.0,29.82339,,,,,,0
7004,28011,01/03/2019,22.85,-99.49,28011,-99.0,-99.0,Panuco,Valle,32.76056,16.77222,-99.0,-99.0,22.95746,,,,,,0
7005,28011,02/03/2019,22.85,-99.49,28011,-99.0,-99.0,Panuco,Valle,33.98538,16.44556,-99.0,-99.0,23.84552,,,,,,0
7010,28015,01/03/2019,23.26,-98.83,28015,-99.0,-99.0,Panuco,Valle,33.66312,18.259,-99.0,-99.0,24.47769,,,,,,0
7011,28015,02/03/2019,23.26,-98.83,28015,-99.0,-99.0,Panuco,Valle,33.58206,18.16336,-99.0,-99.0,24.81229,,,,,,0
7058,28043,01/03/2019,22.77,-99.28,28043,-99.0,-99.0,Panuco,Valle,32.98212,17.24609,-99.0,-99.0,23.34772,,,,,,0
7059,28043,02/03/2019,22.77,-99.28,28043,-99.0,-99.0,Panuco,Valle,34.09259,16.93442,-99.0,-99.0,24.17126,,,,,,0
7074,28053,01/03/2019,23.47,-99.43,28053,-99.0,-99.0,Panuco,Valle,32.00626,14.96124,-99.0,-99.0,21.75296,,,,,,0
7075,28053,02/03/2019,23.47,-99.43,28053,-99.0,-99.0,Panuco,Valle,33.4296,15.00156,-99.0,-99.0,22.74854,,,,,,0
7080,28056,01/03/2019,23.32,-99.02,28056,-99.0,-99.0,Panuco,Valle,33.16214,17.13574,-99.0,-99.0,23.57697,,,,,,0
7081,28056,02/03/2019,23.32,-99.02,28056,-99.0,-99.0,Panuco,Valle,33.60025,17.09915,-99.0,-99.0,24.15427,,,,,,0
7090,28062,01/03/2019,25.12,-98.59,28062,-99.0,-99.0,San Fernando Soto La Mar.,Valle,33.54279,18.89059,-99.0,-99.0,24.98563,,,,,,0
7091,28062,02/03/2019,25.12,-98.59,28062,-99.0,-99.0,San Fernando Soto La Mar.,Valle,34.29932,19.43134,-99.0,-99.0,25.28641,,,,,,0
7102,28069,01/03/2019,22.84,-99.33,28069,-99.0,-99.0,Panuco,Valle,32.93781,17.09976,-99.0,-99.0,23.22479,,,,,,0
7103,28069,02/03/2019,22.84,-99.33,28069,-99.0,-99.0,Panuco,Valle,34.06009,16.73795,-99.0,-99.0,24.05746,,,,,,0
7114,28075,01/03/2019,23.57,-99.42,28075,-99.0,-99.0,Panuco,Valle,32.05875,15.04602,-99.0,-99.0,21.85919,,,,,,0
7115,28075,02/03/2019,23.57,-99.42,28075,-99.0,-99.0,Panuco,Valle,33.76379,15.06332,-99.0,-99.0,22.8869,,,,,,0
7272,28193,01/03/2019,23.63,-99.3,28193,-99.0,-99.0,Panuco,Valle,32.29437,15.44708,-99.0,-99.0,22.20636,,,,,,0
7273,28193,02/03/2019,23.63,-99.3,28193,-99.0,-99.0,Panuco,Valle,34.09518,15.41498,-99.0,-99.0,23.22067,,,,,,0
7322,28222,01/03/2019,23.39,-98.81,28222,-99.0,-99.0,San Fernando Soto La Mar.,Valle,33.61539,17.8132,-99.0,-99.0,24.25983,,,,,,0
7323,28222,02/03/2019,23.39,-98.81,28222,-99.0,-99.0,San Fernando Soto La Mar.,Valle,33.57285,17.87341,-99.0,-99.0,24.65121,,,,,,0
7442,30006,01/03/2019,20.93,-97.68,30006,-99.0,-99.0,Norte de Veracruz,Valle,31.08234,20.6416,-99.0,-99.0,24.72586,,,,,,0
7443,30006,02/03/2019,20.93,-97.68,30006,-99.0,-99.0,Norte de Veracruz,Valle,31.43219,20.96375,-99.0,-99.0,25.20105,,,,,,0
7496,30038,01/03/2019,20.91,-97.44,30038,-99.0,-99.0,Norte de Veracruz,Valle,30.71448,21.00418,-99.0,-99.0,24.85464,,,,,,0
7497,30038,02/03/2019,20.91,-97.44,30038,-99.0,-99.0,Norte de Veracruz,Valle,31.04147,21.34937,-99.0,-99.0,25.29123,,,,,,0
7518,30049,01/03/2019,21.78,-98.44,30049,-99.0,-99.0,Panuco,Valle,32.19647,20.10287,-99.0,-99.0,24.83749,,,,,,0
7519,30049,02/03/2019,21.78,-98.44,30049,-99.0,-99.0,Panuco,Valle,32.68222,20.40973,-99.0,-99.0,25.2821,,,,,,0
7524,30053,01/03/2019,18.53,-96.78,30053,-99.0,-99.0,Papaloapan,Valle,27.73563,12.77148,-99.0,-99.0,19.34616,,,,,,0
7525,30053,02/03/2019,18.53,-96.78,30053,-99.0,-99.0,Papaloapan,Valle,27.43567,15.9613,-99.0,-99.0,20.71027,,,,,,0
7672,30132,01/03/2019,20.54,-97.47,30132,-99.0,-99.0,Norte de Veracruz,Valle,31.90884,20.21301,-99.0,-99.0,24.81906,,,,,,0
7673,30132,02/03/2019,20.54,-97.47,30132,-99.0,-99.0,Norte de Veracruz,Valle,32.52988,20.79196,-99.0,-99.0,25.58948,,,,,,0
7702,30151,01/03/2019,18.86,-96.92,30151,-99.0,-99.0,Papaloapan,Valle,27.52472,12.45511,-99.0,-99.0,19.04785,,,,,,0
7703,30151,02/03/2019,18.86,-96.92,30151,-99.0,-99.0,Papaloapan,Valle,27.82458,15.81418,-99.0,-99.0,20.57162,,,,,,0
7752,30176,01/03/2019,21.52,-98.41,30176,-99.0,-99.0,Panuco,Valle,32.39856,19.90268,-99.0,-99.0,24.78894,,,,,,0
7753,30176,02/03/2019,21.52,-98.41,30176,-99.0,-99.0,Panuco,Valle,33.16202,20.2431,-99.0,-99.0,25.37848,,,,,,0
7846,30260,01/03/2019,21.45,-98.41,30260,-99.0,-99.0,Panuco,Valle,32.34488,19.71094,-99.0,-99.0,24.63498,,,,,,0
7847,30260,02/03/2019,21.45,-98.41,30260,-99.0,-99.0,Panuco,Valle,33.14526,20.06244,-99.0,-99.0,25.26321,,,,,,0
7888,30304,01/03/2019,21.74,-98.16,30304,-99.0,-99.0,Panuco,Valle,31.07782,20.30521,-99.0,-99.0,24.51791,,,,,,0
7889,30304,02/03/2019,21.74,-98.16,30304,-99.0,-99.0,Panuco,Valle,31.58972,20.65863,-99.0,-99.0,24.95743,,,,,,0
7900,30322,01/03/2019,20.62,-97.61,30322,-99.0,-99.0,Norte de Veracruz,Valle,31.62054,19.92001,-99.0,-99.0,24.5365,,,,,,0
7901,30322,02/03/2019,20.62,-97.61,30322,-99.0,-99.0,Norte de Veracruz,Valle,32.17575,20.5166,-99.0,-99.0,25.26733,,,,,,0
7910,30332,01/03/2019,20.72,-97.2,30332,-99.0,-99.0,Norte de Veracruz,Valle,28.96872,21.56665,-99.0,-99.0,24.55029,,,,,,0
7911,30332,02/03/2019,20.72,-97.2,30332,-99.0,-99.0,Norte de Veracruz,Valle,29.45203,21.94135,-99.0,-99.0,24.99823,,,,,,0
7930,30351,01/03/2019,20.49,-97.49,30351,-99.0,-99.0,Norte de Veracruz,Valle,31.73477,19.50156,-99.0,-99.0,24.35925,,,,,,0
7931,30351,02/03/2019,20.49,-97.49,30351,-99.0,-99.0,Norte de Veracruz,Valle,32.50568,20.27884,-99.0,-99.0,25.28464,,,,,,0
8134,32009,01/03/2019,22.65,-103.0,32009,-99.0,-99.0,Lerma Santiago,Valle,27.60837,7.56213,-99.0,-99.0,16.80939,,,,,,0
8135,32009,02/03/2019,22.65,-103.0,32009,-99.0,-99.0,Lerma Santiago,Valle,28.24423,9.13416,-99.0,-99.0,17.29382,,,,,,0
8152,32019,01/03/2019,21.65,-103.34,32019,-99.0,-99.0,Lerma Santiago,Valle,29.88641,9.5,-99.0,-99.0,18.896,,,,,,0
8153,32019,02/03/2019,21.65,-103.34,32019,-99.0,-99.0,Lerma Santiago,Valle,30.66986,9.54993,-99.0,-99.0,18.91855,,,,,,0
8162,32025,01/03/2019,21.77,-102.97,32025,-99.0,-99.0,Lerma Santiago,Valle,29.11697,9.10019,-99.0,-99.0,18.35992,,,,,,0
8163,32025,02/03/2019,21.77,-102.97,32025,-99.0,-99.0,Lerma Santiago,Valle,29.82648,9.48151,-99.0,-99.0,18.57526,,,,,,0
8164,32026,01/03/2019,22.64,-103.0,32026,-99.0,-99.0,Lerma Santiago,Valle,27.62799,7.59018,-99.0,-99.0,16.83093,,,,,,0
8165,32026,02/03/2019,22.64,-103.0,32026,-99.0,-99.0,Lerma Santiago,Valle,28.2464,9.16464,-99.0,-99.0,17.31049,,,,,,0
8170,32029,01/03/2019,21.41,-103.11,32029,-99.0,-99.0,Lerma Santiago,Valle,30.06943,9.71695,-99.0,-99.0,19.15771,,,,,,0
8171,32029,02/03/2019,21.41,-103.11,32029,-99.0,-99.0,Lerma Santiago,Valle,30.79449,9.70126,-99.0,-99.0,19.20581,,,,,,0
8172,32032,01/03/2019,21.61,-103.34,32032,-99.0,-99.0,Lerma Santiago,Valle,29.96469,9.52542,-99.0,-99.0,18.95355,,,,,,0
8173,32032,02/03/2019,21.61,-103.34,32032,-99.0,-99.0,Lerma Santiago,Valle,30.74948,9.54007,-99.0,-99.0,18.95972,,,,,,0
8178,32036,01/03/2019,24.64,-101.56,32036,-99.0,-99.0,Nazas Aguanaval,Valle,28.54205,10.56693,-99.0,-99.0,18.2218,,,,,,0
8179,32036,02/03/2019,24.64,-101.56,32036,-99.0,-99.0,Nazas Aguanaval,Valle,31.07892,9.83206,-99.0,-99.0,19.23892,,,,,,0
8194,32045,01/03/2019,23.82,-103.03,32045,-99.0,-99.0,Nazas Aguanaval,Valle,27.70996,9.31848,-99.0,-99.0,17.74667,,,,,,0
8195,32045,02/03/2019,23.82,-103.03,32045,-99.0,-99.0,Nazas Aguanaval,Valle,30.38196,8.2467,-99.0,-99.0,18.65555,,,,,,0
8196,32046,01/03/2019,23.58,-103.26,32046,-99.0,-99.0,Nazas Aguanaval,Valle,27.30154,8.21854,-99.0,-99.0,17.05865,,,,,,0
8197,32046,02/03/2019,23.58,-103.26,32046,-99.0,-99.0,Nazas Aguanaval,Valle,29.61957,8.14551,-99.0,-99.0,18.03107,,,,,,0
8202,32049,01/03/2019,24.33,-102.89,32049,-99.0,-99.0,Nazas Aguanaval,Valle,28.53329,10.33319,-99.0,-99.0,18.58646,,,,,,0
8203,32049,02/03/2019,24.33,-102.89,32049,-99.0,-99.0,Nazas Aguanaval,Valle,31.77228,9.13629,-99.0,-99.0,19.64365,,,,,,0
8212,32054,01/03/2019,23.64,-103.64,32054,-99.0,-99.0,Presidio-San Pedro,Valle,26.6615,7.98709,-99.0,-99.0,16.38,,,,,,0
8213,32054,02/03/2019,23.64,-103.64,32054,-99.0,-99.0,Presidio-San Pedro,Valle,28.866,7.62106,-99.0,-99.0,16.72852,,,,,,0
8216,32056,01/03/2019,21.47,-103.45,32056,-99.0,-99.0,Lerma Santiago,Valle,30.67493,9.82642,-99.0,-99.0,19.41928,,,,,,0
8217,32056,02/03/2019,21.47,-103.45,32056,-99.0,-99.0,Lerma Santiago,Valle,31.46698,9.5752,-99.0,-99.0,19.2865,,,,,,0
8218,32057,01/03/2019,21.77,-103.31,32057,-99.0,-99.0,Lerma Santiago,Valle,29.49728,9.34711,-99.0,-99.0,18.62045,,,,,,0
8219,32057,02/03/2019,21.77,-103.31,32057,-99.0,-99.0,Lerma Santiago,Valle,30.27344,9.58734,-99.0,-99.0,18.72653,,,,,,0
8228,32062,01/03/2019,22.35,-102.88,32062,-99.0,-99.0,Lerma Santiago,Valle,27.88483,8.02411,-99.0,-99.0,17.15845,,,,,,0
8229,32062,02/03/2019,22.35,-102.88,32062,-99.0,-99.0,Lerma Santiago,Valle,28.39233,9.18945,-99.0,-99.0,17.54517,,,,,,0
8236,32069,01/03/2019,22.65,-104.1,32069,-99.0,-99.0,Lerma Santiago,Valle,29.64874,9.22272,-99.0,-99.0,18.21777,,,,,,0
8237,32069,02/03/2019,22.65,-104.1,32069,-99.0,-99.0,Lerma Santiago,Valle,30.59399,8.50989,-99.0,-99.0,18.07672,,,,,,0
8238,32070,01/03/2019,21.47,-103.46,32070,-99.0,-99.0,Lerma Santiago,Valle,30.71454,9.84027,-99.0,-99.0,19.44116,,,,,,0
8239,32070,02/03/2019,21.47,-103.46,32070,-99.0,-99.0,Lerma Santiago,Valle,31.50848,9.57474,-99.0,-99.0,19.29932,,,,,,0
8244,32073,01/03/2019,22.36,-102.89,32073,-99.0,-99.0,Lerma Santiago,Valle,27.88812,8.02615,-99.0,-99.0,17.16098,,,,,,0
8245,32073,02/03/2019,22.36,-102.89,32073,-99.0,-99.0,Lerma Santiago,Valle,28.3916,9.22867,-99.0,-99.0,17.54962,,,,,,0
8268,32093,01/03/2019,23.65,-103.45,32093,-99.0,-99.0,Nazas Aguanaval,Valle,26.99765,8.20392,-99.0,-99.0,16.76157,,,,,,0
8269,32093,02/03/2019,23.65,-103.45,32093,-99.0,-99.0,Nazas Aguanaval,Valle,29.28836,7.8707,-99.0,-99.0,17.39398,,,,,,0
8276,32098,01/03/2019,22.77,-103.57,32098,-99.0,-99.0,Lerma Santiago,Valle,27.88635,8.05295,-99.0,-99.0,16.94043,,,,,,0
8277,32098,02/03/2019,22.77,-103.57,32098,-99.0,-99.0,Lerma Santiago,Valle,28.94446,8.80396,-99.0,-99.0,17.10315,,,,,,0
8278,32099,01/03/2019,22.62,-102.77,32099,-99.0,-99.0,Lerma Santiago,Valle,27.32333,7.67343,-99.0,-99.0,16.71292,,,,,,0
8279,32099,02/03/2019,22.62,-102.77,32099,-99.0,-99.0,Lerma Santiago,Valle,28.08734,8.54865,-99.0,-99.0,17.17856,,,,,,0
8280,32100,01/03/2019,22.85,-103.38,32100,-99.0,-99.0,Lerma Santiago,Valle,27.27936,7.15372,-99.0,-99.0,16.38956,,,,,,0
8281,32100,02/03/2019,22.85,-103.38,32100,-99.0,-99.0,Lerma Santiago,Valle,28.34241,8.5593,-99.0,-99.0,16.81586,,,,,,0
8294,32108,01/03/2019,23.23,-103.64,32108,-99.0,-99.0,Lerma Santiago,Valle,26.87665,7.52573,-99.0,-99.0,16.25854,,,,,,0
8295,32108,02/03/2019,23.23,-103.64,32108,-99.0,-99.0,Lerma Santiago,Valle,28.51068,8.25732,-99.0,-99.0,16.50433,,,,,,0
8300,32111,01/03/2019,21.65,-102.98,32111,-99.0,-99.0,Lerma Santiago,Valle,29.41754,9.33923,-99.0,-99.0,18.63647,,,,,,0
8301,32111,02/03/2019,21.65,-102.98,32111,-99.0,-99.0,Lerma Santiago,Valle,30.14536,9.54224,-99.0,-99.0,18.80566,,,,,,0
8314,32119,01/03/2019,22.55,-102.79,32119,-99.0,-99.0,Lerma Santiago,Valle,27.38953,7.6925,-99.0,-99.0,16.74692,,,,,,0
8315,32119,02/03/2019,22.55,-102.79,32119,-99.0,-99.0,Lerma Santiago,Valle,28.02203,8.73221,-99.0,-99.0,17.17923,,,,,,0
8324,32124,01/03/2019,21.92,-103.32,32124,-99.0,-99.0,Lerma Santiago,Valle,29.25394,9.28,-99.0,-99.0,18.43054,,,,,,0
8325,32124,02/03/2019,21.92,-103.32,32124,-99.0,-99.0,Lerma Santiago,Valle,30.02582,9.6254,-99.0,-99.0,18.58554,,,,,,0
8326,32125,01/03/2019,21.26,-103.16,32125,-99.0,-99.0,Lerma Santiago,Valle,30.66736,10.13623,-99.0,-99.0,19.66495,,,,,,0
8327,32125,02/03/2019,21.26,-103.16,32125,-99.0,-99.0,Lerma Santiago,Valle,31.31381,9.97607,-99.0,-99.0,19.65933,,,,,,0
8338,32132,01/03/2019,22.46,-103.15,32132,-99.0,-99.0,Lerma Santiago,Valle,28.09601,8.13824,-99.0,-99.0,17.30466,,,,,,0
8339,32132,02/03/2019,22.46,-103.15,32132,-99.0,-99.0,Lerma Santiago,Valle,28.52744,9.68762,-99.0,-99.0,17.703,,,,,,0
8340,32133,01/03/2019,23.56,-103.57,32133,-99.0,-99.0,Presidio-San Pedro,Valle,26.70334,7.85416,-99.0,-99.0,16.3779,,,,,,0
8341,32133,02/03/2019,23.56,-103.57,32133,-99.0,-99.0,Presidio-San Pedro,Valle,28.86026,7.76788,-99.0,-99.0,16.81012,,,,,,0
8342,32134,01/03/2019,23.09,-103.67,32134,-99.0,-99.0,Lerma Santiago,Valle,27.0314,7.45117,-99.0,-99.0,16.2861,,,,,,0
8343,32134,02/03/2019,23.09,-103.67,32134,-99.0,-99.0,Lerma Santiago,Valle,28.4288,8.50827,-99.0,-99.0,16.47375,,,,,,0
8344,32135,01/03/2019,22.65,-103.7,32135,-99.0,-99.0,Lerma Santiago,Valle,28.49329,8.69336,-99.0,-99.0,17.44748,,,,,,0
8345,32135,02/03/2019,22.65,-103.7,32135,-99.0,-99.0,Lerma Santiago,Valle,29.47592,8.90466,-99.0,-99.0,17.51013,,,,,,0
8362,32144,01/03/2019,24.32,-102.88,32144,-99.0,-99.0,Nazas Aguanaval,Valle,28.51175,10.27069,-99.0,-99.0,18.55869,,,,,,0
8363,32144,02/03/2019,24.32,-102.88,32144,-99.0,-99.0,Nazas Aguanaval,Valle,31.73462,9.11691,-99.0,-99.0,19.62177,,,,,,0
8394,IGUALA,01/03/2019,18.3602777778,-99.5241666667,GR04,38.4,27.7,Balsas,Valle,33.38147,15.49457,-5.01853,-12.20543,23.80997,Null,Null,Null,0,Null,1
8395,IGUALA,02/03/2019,18.3602777778,-99.5241666667,GR04,39.6,28.0,Balsas,Valle,34.15506,16.15222,-5.44494,-11.84778,24.24319,Null,Null,Null,0,Null,1
8402,HUIMILPAN,01/03/2019,20.39,-100.2833333333,QO01,26.0,8.1,Lerma Santiago,Valle,28.81921,9.12067,2.81921,1.02067,18.35312,17.6,56,777.2,0,302.9,1
8403,HUIMILPAN,02/03/2019,20.39,-100.2833333333,QO01,26.1,8.9,Lerma Santiago,Valle,29.48911,11.15082,3.38911,2.25082,19.1431,17.8,57,778.3,0,295.2,1
8408,IZUCAR MATAM,01/03/2019,18.6166666667,-98.4519444444,PU02,31.5,14.0,Balsas,Valle,32.05276,14.19958,0.55276,0.19958,22.04672,22.3,45,868.8,0,262.4,1
8409,IZUCAR MATAM,02/03/2019,18.6166666667,-98.4519444444,PU02,33.0,14.9,Balsas,Valle,32.76804,14.80603,-0.23196,-0.09397,22.96094,24,44,869.8,0,277.2,1
8448,RIO TOMATLAN,01/03/2019,19.9983333333,-105.1333333333,JA05,29.3,21.4,Costa de Jalisco,Valle,29.91156,18.54138,0.61156,-2.85862,23.11292,24.2,80,996.4,0,222.3,1
8449,RIO TOMATLAN,02/03/2019,19.9983333333,-105.1333333333,JA05,31.3,20.7,Costa de Jalisco,Valle,30.93777,17.83209,-0.36223,-2.86791,23.457,25.1,80,997.2,0,272.3,1
8456,COLOTLAN,01/03/2019,22.1072222222,-103.2677777778,JA18,32.0,8.8,Lerma Santiago,Valle,28.80298,8.9118,-3.19702,0.1118,18.04416,20,33,834.2,0,282.9,1
8457,COLOTLAN,02/03/2019,22.1072222222,-103.2677777778,JA18,31.6,5.5,Lerma Santiago,Valle,29.50162,9.63751,-2.09838,4.13751,18.29395,18.4,36,835.6,0,284.5,1
8464,PLATON SANCHEZ,01/03/2019,21.2975,-98.3563888889,VR12,,,Panuco,Valle,32.00275,19.43262,,,24.2717,Null,79,Null,0,Null,0
8465,PLATON SANCHEZ,02/03/2019,21.2975,-98.3563888889,VR12,,,Panuco,Valle,32.75592,19.79544,,,24.93304,Null,84,Null,0,Null,0
8466,TUXPANob,01/03/2019,20.9597222222,-97.4172222222,VR25,30.5,22.1,Norte de Veracruz,Valle,30.49402,21.11981,-0.00598,-0.98019,24.84076,24.8,89,1012.6,0,193.7,1
8467,TUXPANob,02/03/2019,20.9597222222,-97.4172222222,VR25,29.9,21.0,Norte de Veracruz,Valle,30.79034,21.43796,0.89034,0.43796,25.23987,24.1,90,1013.4,0,148.8,1
8506,SL16,01/03/2019,21.68,-98.61,SL16,-99.0,-99.0,Panuco,Valle,33.10388,19.71661,-99.0,-99.0,24.95425,,,,,,0
8507,SL16,02/03/2019,21.68,-98.61,SL16,-99.0,-99.0,Panuco,Valle,33.78851,19.98343,-99.0,-99.0,25.51721,,,,,,0
8520,EL OLIVO,01/03/2019,21.8322222222,-98.5038888889,VR13,,,Panuco,Valle,32.62927,20.11395,,,25.01825,Null,Null,Null,13.4,Null,0
8521,EL OLIVO,02/03/2019,21.8322222222,-98.5038888889,VR13,,,Panuco,Valle,33.03748,20.41132,,,25.42938,Null,Null,Null,0,Null,0
8538,CRED REV MEX,01/03/2019,16.1669444444,-93.0763888889,CS17,34.7,16.6,Grijalva-Usumacinta,Valle,32.59445,18.83685,-2.10555,2.23685,25.06198,25.7,54,950.2,0,252.4,1
8539,CRED REV MEX,02/03/2019,16.1669444444,-93.0763888889,CS17,34.6,19.7,Grijalva-Usumacinta,Valle,35.47638,18.78598,0.87638,-0.91402,26.12457,26.7,62,950.5,0,273.9,1
8556,VILLAFLORES,01/03/2019,16.2538888889,-93.2480555556,CS48,35.4,13.9,Grijalva-Usumacinta,Valle,32.82782,18.88547,-2.57218,4.98547,25.2821,24.3,58,Null,0.6,203.6,1
8557,VILLAFLORES,02/03/2019,16.2538888889,-93.2480555556,CS48,36.6,17.3,Grijalva-Usumacinta,Valle,35.67068,19.06631,-0.92932,1.76631,26.36734,25.9,61,Null,1,214.2,1
8592,CHILAPA,01/03/2019,17.6072222222,-99.1808333333,GR26,28.7,13.4,Balsas,Valle,32.64325,15.46225,3.94325,2.06225,22.69781,20.5,71,1010,0,Null,1
8593,CHILAPA,02/03/2019,17.6072222222,-99.1808333333,GR26,28.5,13.0,Balsas,Valle,33.77667,15.28238,5.27667,2.28238,23.0853,20.7,71,994,0,Null,1
8612,P SAN GABRIEL,01/03/2019,26.4369444444,-105.5616666667,DG10,7.0,3.9,Bravo Conchos,Valle,26.99896,6.75125,19.99896,2.85125,15.88333,4.2,60,Null,181.8,60,1
8613,P SAN GABRIEL,02/03/2019,26.4369444444,-105.5616666667,DG10,10.1,3.7,Bravo Conchos,Valle,30.2261,8.03735,20.1261,4.33735,17.2226,5.1,60,Null,199,60,1
8638,S MA DEL LLANO,01/03/2019,19.6366666667,-99.7111111111,MX10,29.1,3.1,Lerma Santiago,Valle,26.2066,8.00378,-2.8934,4.90378,16.24869,15.5,61,Null,0,Null,1
8639,S MA DEL LLANO,02/03/2019,19.6366666667,-99.7111111111,MX10,28.8,4.2,Lerma Santiago,Valle,26.70013,9.71576,-2.09987,5.51576,17.09412,15.7,60,Null,0,Null,1
8678,LAGUNA FRESNO,01/03/2019,19.8358333333,-100.4011111111,MC29,27.9,10.5,Lerma Santiago,Valle,27.87616,8.88983,-0.02384,-1.61017,17.5462,18.2,54,Null,0,Null,1
8679,LAGUNA FRESNO,02/03/2019,19.8358333333,-100.4011111111,MC29,29.3,9.6,Lerma Santiago,Valle,28.42371,10.84363,-0.87629,1.24363,18.76727,18.5,56,Null,0,Null,1
8706,CALVILLO,01/03/2019,21.8494444444,-102.7122222222,AG01,32.6,6.4,Lerma Santiago,Valle,28.59128,8.56223,-4.00872,2.16223,17.77802,,,,,,1
8707,CALVILLO,02/03/2019,21.8494444444,-102.7122222222,AG01,32.6,5.8,Lerma Santiago,Valle,28.98441,8.776,-3.61559,2.976,18.16678,,,,,,1
8808,CHILPANCINGO,01/03/2019,17.5716666667,-99.5138888889,GR52,30.1,16.0,Costa Chica de Guerrero,Valle,32.68912,16.009,2.58912,0.009,22.90393,21.7,65,876.1,0,302.1,1
8809,CHILPANCINGO,02/03/2019,17.5716666667,-99.5138888889,GR52,31.2,15.2,Costa Chica de Guerrero,Valle,33.82724,15.50406,2.62724,0.30406,23.23087,,,,,,1
8816,VILLA OCAMPO,01/03/2019,26.4405555556,-105.5025,DG07,27.6,5.0,Bravo Conchos,Valle,27.08237,6.90298,-0.51763,1.90298,16.01404,16.2,41,828.9,0,278.1,1
8817,VILLA OCAMPO,02/03/2019,26.4405555556,-105.5025,DG07,30.2,6.3,Bravo Conchos,Valle,30.31677,8.15179,0.11677,1.85179,17.35214,17.9,39,828.9,0,267.3,1
8824,TEMAZCALCINGO,01/03/2019,19.9044444444,-100.0166666667,MX11,27.5,6.1,Lerma Santiago,Valle,26.27377,7.92511,-1.22623,1.82511,16.25638,15.5,59,Null,0,Null,1
8825,TEMAZCALCINGO,02/03/2019,19.9044444444,-100.0166666667,MX11,27.6,7.0,Lerma Santiago,Valle,27.0766,9.89612,-0.5234,2.89612,17.58984,16.5,58,Null,0,Null,1
8842,ATLACOMULCO,01/03/2019,19.7991666667,-99.8772222222,MX03,24.7,7.7,Lerma Santiago,Valle,26.19687,8.01892,1.49687,0.31892,16.25003,16.2,47,750.5,0,305.3,1
