,Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
8240,32071,01/03/2019,23.29,-102.35,32071,-99.0,-99.0,El Salado,Llanura,27.64661,8.7511,-99.0,-99.0,17.65063,,,,,,0
8241,32071,02/03/2019,23.29,-102.35,32071,-99.0,-99.0,El Salado,Llanura,29.78351,7.97519,-99.0,-99.0,18.54535,,,,,,0
8262,32090,01/03/2019,23.97,-103.45,32090,-99.0,-99.0,Nazas Aguanaval,Llanura,27.30875,9.33392,-99.0,-99.0,17.38138,,,,,,0
8263,32090,02/03/2019,23.97,-103.45,32090,-99.0,-99.0,Nazas Aguanaval,Llanura,29.97815,7.6413,-99.0,-99.0,17.92203,,,,,,0
8264,32091,01/03/2019,24.53,-100.88,32091,-99.0,-99.0,El Salado,Llanura,27.63904,10.9115,-99.0,-99.0,17.95438,,,,,,0
8265,32091,02/03/2019,24.53,-100.88,32091,-99.0,-99.0,El Salado,Llanura,30.05313,9.83994,-99.0,-99.0,18.39301,,,,,,0
8306,32114,01/03/2019,22.52,-101.92,32114,-99.0,-99.0,El Salado,Llanura,27.80283,8.74042,-99.0,-99.0,17.3884,,,,,,0
8307,32114,02/03/2019,22.52,-101.92,32114,-99.0,-99.0,El Salado,Llanura,28.72629,10.07526,-99.0,-99.0,18.94489,,,,,,0
8312,32118,01/03/2019,22.02,-101.86,32118,-99.0,-99.0,Lerma Santiago,Llanura,27.60941,9.28778,-99.0,-99.0,17.20969,,,,,,0
8313,32118,02/03/2019,22.02,-101.86,32118,-99.0,-99.0,Lerma Santiago,Llanura,27.93265,10.3688,-99.0,-99.0,18.68192,,,,,,0
8320,32122,01/03/2019,22.44,-102.25,32122,-99.0,-99.0,Lerma Santiago,Llanura,27.33997,7.96616,-99.0,-99.0,16.79932,,,,,,0
8321,32122,02/03/2019,22.44,-102.25,32122,-99.0,-99.0,Lerma Santiago,Llanura,28.0325,8.81555,-99.0,-99.0,17.60486,,,,,,0
8348,32137,01/03/2019,23.24,-102.58,32137,-99.0,-99.0,El Salado,Llanura,27.55597,8.63287,-99.0,-99.0,17.49933,,,,,,0
8349,32137,02/03/2019,23.24,-102.58,32137,-99.0,-99.0,El Salado,Llanura,29.65964,7.77448,-99.0,-99.0,18.3385,,,,,,0
8356,32141,01/03/2019,24.52,-100.87,32141,-99.0,-99.0,El Salado,Llanura,27.62451,10.92316,-99.0,-99.0,17.95798,,,,,,0
8357,32141,02/03/2019,24.52,-100.87,32141,-99.0,-99.0,El Salado,Llanura,30.03397,9.83728,-99.0,-99.0,18.37936,,,,,,0
8364,32172,01/03/2019,23.45,-102.96,32172,-99.0,-99.0,Nazas Aguanaval,Llanura,27.34079,7.98584,-99.0,-99.0,17.05698,,,,,,0
8365,32172,02/03/2019,23.45,-102.96,32172,-99.0,-99.0,Nazas Aguanaval,Llanura,29.5202,8.12729,-99.0,-99.0,18.09485,,,,,,0
8380,32188,01/03/2019,22.15,-101.71,32188,-99.0,-99.0,El Salado,Llanura,27.74512,9.23615,-99.0,-99.0,17.3064,,,,,,0
8381,32188,02/03/2019,22.15,-101.71,32188,-99.0,-99.0,El Salado,Llanura,28.21643,10.3721,-99.0,-99.0,18.77328,,,,,,0
8382,TLAXCALA,01/03/2019,19.3247222222,-98.2466666667,TL03,28.3,7.0,Balsas,Llanura,27.12946,7.8902,-1.17054,0.8902,16.4574,17.4,44,782.4,0,275.9,1
8383,TLAXCALA,02/03/2019,19.3247222222,-98.2466666667,TL03,29.2,8.3,Balsas,Llanura,27.30045,10.36188,-1.89955,2.06188,17.55444,18.6,42,783.6,0,287.7,1
8384,DURANGO,01/03/2019,24.0613888889,-104.6002777778,DG12,30.5,6.4,Presidio-San Pedro,Llanura,27.45993,6.67618,-3.04007,0.27618,15.95453,19.1,33,815.1,0,287.6,1
8385,DURANGO,02/03/2019,24.0613888889,-104.6002777778,DG12,33.2,7.8,Presidio-San Pedro,Llanura,29.85025,7.28882,-3.34975,-0.51118,16.65805,20.4,31,815.9,0,287.3,1
8386,JOSE M MORELOS,01/03/2019,19.7522222222,-88.7036111111,QR07,33.1,17.8,Yucatan Este,Llanura,34.49399,21.27493,1.39399,3.47493,26.89163,24.9,74,1012,0,188.6,1
8387,JOSE M MORELOS,02/03/2019,19.7522222222,-88.7036111111,QR07,33.4,19.1,Yucatan Este,Llanura,34.53076,20.87012,1.13076,1.77012,27.21814,25.9,74,1012.4,0,212.3,1
8410,VR32,01/03/2019,18.47,-95.45,VR32,-99.0,-99.0,Papaloapan,Llanura,30.38446,21.02991,-99.0,-99.0,25.26382,,,,,,0
8411,VR32,02/03/2019,18.47,-95.45,VR32,-99.0,-99.0,Papaloapan,Llanura,31.4165,22.19293,-99.0,-99.0,25.9653,,,,,,0
8412,PTO VICENTE,01/03/2019,17.2727777778,-101.0577777778,GR46,31.2,23.2,Costa Grande de Guerrero,Llanura,28.4516,23.32355,-2.7484,0.12355,25.31537,26.8,66,1012.3,0,Null,1
8413,PTO VICENTE,02/03/2019,17.2727777778,-101.0577777778,GR46,31.6,23.1,Costa Grande de Guerrero,Llanura,29.98584,23.41254,-1.61416,0.31254,25.83057,26.9,63,1012.4,0,Null,1
8416,TRES BRAZOS,01/03/2019,18.3847222222,-92.6072222222,TB14,33.1,21.7,Grijalva-Usumacinta,Llanura,32.40717,22.63248,-0.69283,0.93248,27.43021,26.6,87,Null,0,230.3,1
8417,TRES BRAZOS,02/03/2019,18.3847222222,-92.6072222222,TB14,33.5,22.4,Grijalva-Usumacinta,Llanura,33.11249,23.50348,-0.38751,1.10348,27.23608,27,87,Null,0,242.7,1
8418,OX29,01/03/2019,15.89,-97.07,OX29,-99.0,-99.0,Costa de Oaxaca,Llanura,30.22964,20.75323,-99.0,-99.0,24.74091,,,,,,0
8419,OX29,02/03/2019,15.89,-97.07,OX29,-99.0,-99.0,Costa de Oaxaca,Llanura,31.0166,20.677,-99.0,-99.0,25.0231,,,,,,0
8428,EL CUBO,01/03/2019,20.2802777778,-100.8997222222,GT13,30.3,10.7,Lerma Santiago,Llanura,29.38928,9.53061,-0.91072,-1.16939,18.67413,19.9,50,Null,0,Null,1
8429,EL CUBO,02/03/2019,20.2802777778,-100.8997222222,GT13,29.6,9.0,Lerma Santiago,Llanura,29.77643,10.99896,0.17643,1.99896,19.60962,18.9,51,Null,0,Null,1
8432,PARAISO,01/03/2019,18.4230555556,-93.1555555556,TB07,30.9,23.0,Grijalva-Usumacinta,Llanura,29.01398,23.4678,-1.88602,0.4678,26.10944,26.6,75,1012.1,0,259.8,1
8433,PARAISO,02/03/2019,18.4230555556,-93.1555555556,TB07,31.4,23.2,Grijalva-Usumacinta,Llanura,30.44604,23.83151,-0.95396,0.63151,26.48584,26.8,80,1013.2,0,283.4,1
8434,MARKAZUZA,01/03/2019,20.3,-101.6,GT47,33.2,11.2,Lerma Santiago,Llanura,29.86172,10.48395,-3.33828,-0.71605,19.30768,20.5,50,Null,0,Null,1
8435,MARKAZUZA,02/03/2019,20.3,-101.6,GT47,33.3,10.8,Lerma Santiago,Llanura,30.29556,10.92529,-3.00444,0.12529,19.76453,20.7,53,Null,0,Null,1
8442,P ABELARDO L,01/03/2019,32.4472222222,-116.9083333333,BC01,19.8,13.3,B.C. Noroeste,Llanura,18.81729,11.56055,-0.98271,-1.73945,14.10983,15.9,79,1001.7,0,Null,1
8443,P ABELARDO L,02/03/2019,32.4472222222,-116.9083333333,BC01,17.6,12.8,B.C. Noroeste,Llanura,16.16519,10.78931,-1.43481,-2.01069,13.13416,14.5,87,1000.5,1,Null,1
8450,JA10,01/03/2019,20.4,-102.73,JA10,-99.0,-99.0,Lerma Santiago,Llanura,30.96405,12.27701,-99.0,-99.0,20.64975,,,,,,0
8451,JA10,02/03/2019,20.4,-102.73,JA10,-99.0,-99.0,Lerma Santiago,Llanura,31.58005,11.466,-99.0,-99.0,20.80963,,,,,,0
8454,TM43,01/03/2019,22.8,-98.71,TM43,-99.0,-99.0,Panuco,Llanura,33.85669,19.44107,-99.0,-99.0,25.18866,,,,,,0
8455,TM43,02/03/2019,22.8,-98.71,TM43,-99.0,-99.0,Panuco,Llanura,33.70837,19.45099,-99.0,-99.0,25.45392,,,,,,0
8462,MALPAIS,01/03/2019,19.8341666667,-100.8780555556,MC10,30.5,7.8,Lerma Santiago,Llanura,28.67853,9.49863,-1.82147,1.69863,18.16525,19.6,53,Null,0,Null,1
8463,MALPAIS,02/03/2019,19.8341666667,-100.8780555556,MC10,30.9,8.9,Lerma Santiago,Llanura,29.11609,10.87766,-1.78391,1.97766,19.18542,20,53,Null,0,Null,1
8472,CORRALES,01/03/2019,20.2116666667,-101.8627777778,MC16,30.4,9.8,Lerma Santiago,Llanura,29.30948,10.33029,-1.09052,0.53029,18.95563,20.1,55,Null,0,Null,1
8473,CORRALES,02/03/2019,20.2116666667,-101.8627777778,MC16,30.3,10.6,Lerma Santiago,Llanura,29.85532,10.71222,-0.44468,0.11222,19.23529,20,57,Null,0,Null,1
8480,P JARIPO,01/03/2019,20.3030555556,-102.4313888889,MC24,30.9,14.6,Lerma Santiago,Llanura,30.76416,11.74683,-0.13584,-2.85317,20.31607,21.6,55,Null,0,Null,1
8481,P JARIPO,02/03/2019,20.3030555556,-102.4313888889,MC24,31.5,11.7,Lerma Santiago,Llanura,31.4303,11.01538,-0.0697,-0.68462,20.57941,21.2,60,Null,0,Null,1
8482,LCARDENAS,01/03/2019,17.9397222222,-102.1838888889,MC32,30.3,22.2,Balsas,Llanura,29.61197,22.88339,-0.68803,0.68339,25.38757,26.3,88,1014.1,0,Null,1
8483,LCARDENAS,02/03/2019,17.9397222222,-102.1838888889,MC32,29.2,22.5,Balsas,Llanura,30.55038,22.79742,1.35038,0.29742,25.51123,25.8,87,1014.4,7.8,Null,1
8496,EJIDO NVO LEON,01/03/2019,32.4144444444,-115.1925,BC14,29.5,13.1,Rio Colorado,Llanura,28.13754,12.52832,-1.36246,-0.57168,18.94641,20.8,Null,1013.7,0,223.2,1
8497,EJIDO NVO LEON,02/03/2019,32.4144444444,-115.1925,BC14,29.1,14.2,Rio Colorado,Llanura,28.96359,14.57932,-0.13641,0.37932,20.08652,20.7,Null,1012.5,0,166.7,1
8498,VILLAHERMOSA,01/03/2019,17.9808333333,-92.9213888889,TB19,33.1,21.8,Grijalva-Usumacinta,Llanura,31.01453,21.24542,-2.08547,-0.55458,25.8707,27.6,Null,1011.6,0,200.8,1
8499,VILLAHERMOSA,02/03/2019,17.9808333333,-92.9213888889,TB19,34.2,22.4,Grijalva-Usumacinta,Llanura,33.44781,21.40839,-0.75219,-0.99161,26.21066,27.7,Null,1012.5,0,238.8,1
8500,BC19,01/03/2019,32.37,-115.22,BC19,-99.0,-99.0,Rio Colorado,Llanura,28.24637,12.52567,-99.0,-99.0,18.97501,,,,,,0
8501,BC19,02/03/2019,32.37,-115.22,BC19,-99.0,-99.0,Rio Colorado,Llanura,28.78052,14.44556,-99.0,-99.0,19.99185,,,,,,0
8504,DIAZ ORDAZ,01/03/2019,27.6433333333,-113.4577777778,BS04,25.0,10.6,B.C. Centro Oeste,Llanura,29.74622,11.56564,4.74622,0.96564,19.34811,16.3,76,1007.6,0,201.3,1
8505,DIAZ ORDAZ,02/03/2019,27.6433333333,-113.4577777778,BS04,26.7,12.9,B.C. Centro Oeste,Llanura,27.09976,13.34674,0.39976,0.44674,18.62863,17.4,67,1008.6,0,240.5,1
8508,MATAMOROS,01/03/2019,25.8858333333,-97.5186111111,TM03,27.0,17.1,Bravo Conchos,Llanura,30.52734,18.43732,3.52734,1.33732,23.49451,21.5,92,1013.2,0,154.8,1
8509,MATAMOROS,02/03/2019,25.8858333333,-97.5186111111,TM03,28.4,21.4,Bravo Conchos,Llanura,29.99451,19.02618,1.59451,-2.37382,23.58405,23.9,86,1012.4,0,191.9,1
8510,HERMOSILLO,01/03/2019,29.0783333333,-110.9302777778,SO20,32.1,12.2,Sonora Sur,Llanura,31.28305,13.20166,-0.81695,1.00166,20.78561,22.4,35,989,0,249.6,1
8511,HERMOSILLO,02/03/2019,29.0783333333,-110.9302777778,SO20,32.3,14.3,Sonora Sur,Llanura,28.92477,13.76031,-3.37523,-0.53969,20.32022,23,34,990,0,224.1,1
8514,LA PESCA,01/03/2019,23.7941666667,-97.7730555556,TM49,26.5,20.6,San Fernando Soto La Mar.,Llanura,26.31155,21.04926,-0.18845,0.44926,22.93671,23,95,1013.8,0,Null,1
8515,LA PESCA,02/03/2019,23.7941666667,-97.7730555556,TM49,25.8,20.9,San Fernando Soto La Mar.,Llanura,26.24741,20.54178,0.44741,-0.35822,22.82901,22.8,97,1013.5,0,Null,1
8528,TORREON,01/03/2019,25.52,-103.4161111111,CL24,33.4,14.1,Nazas Aguanaval,Llanura,30.32901,11.77667,-3.07099,-2.32333,20.30557,23.1,34,888.7,0,266.5,1
8529,TORREON,02/03/2019,25.52,-103.4161111111,CL24,35.9,14.6,Nazas Aguanaval,Llanura,32.65289,10.44321,-3.24711,-4.15679,20.50333,23.8,31,888.3,0,266.8,1
8530,LOS PETENES,01/03/2019,19.9433333333,-90.3738888889,CM11,35.6,21.2,Yucatan Norte,Llanura,33.08298,22.27441,-2.51702,1.07441,27.58789,Null,Null,Null,0,Null,1
8531,LOS PETENES,02/03/2019,19.9433333333,-90.3738888889,CM11,36.0,22.5,Yucatan Norte,Llanura,33.29291,22.8017,-2.70709,0.3017,27.8623,27.8,67,1014.1,0,97,1
8532,TM36,01/03/2019,23.02,-99.09,TM36,-99.0,-99.0,Panuco,Llanura,33.24771,17.79114,-99.0,-99.0,23.82443,,,,,,0
8533,TM36,02/03/2019,23.02,-99.09,TM36,-99.0,-99.0,Panuco,Llanura,33.79968,17.40997,-99.0,-99.0,24.39627,,,,,,0
8534,DZILBACHEN,01/03/2019,19.4622222222,-89.7238888889,CM14,33.0,20.1,Yucatan Oeste,Llanura,35.22522,20.93033,2.22522,0.83033,27.57172,26,65,997.5,0,242.8,1
8535,DZILBACHEN,02/03/2019,19.4622222222,-89.7238888889,CM14,33.4,21.9,Yucatan Oeste,Llanura,35.16003,21.41553,1.76003,-0.48447,27.99722,26.7,69,998.1,0,229.1,1
8536,ESCUINTLA,01/03/2019,15.2975,-92.6761111111,CS05,34.8,20.2,Costa de Chiapas,Llanura,29.86182,20.63654,-4.93818,0.43654,24.0285,27.3,71,1007.8,0,263.2,1
8537,ESCUINTLA,02/03/2019,15.2975,-92.6761111111,CS05,34.9,21.1,Costa de Chiapas,Llanura,32.09814,18.86914,-2.80186,-2.23086,24.45377,26.9,77,1008,0,253.3,1
8540,PANUCO,01/03/2019,22.06,-98.1766666667,VR15,,,Panuco,Llanura,30.11792,20.39771,,,24.17917,Null,Null,Null,0,Null,0
8541,PANUCO,02/03/2019,22.06,-98.1766666667,VR15,,,Panuco,Llanura,30.37772,20.69049,,,24.50348,Null,Null,Null,0,Null,0
8542,ARRIAGA,01/03/2019,16.2319444444,-93.9044444444,CS25,36.4,22.6,Costa de Chiapas,Llanura,31.87732,20.67596,-4.52268,-1.92404,25.37555,28.9,65,1007,0,285.2,1
8543,ARRIAGA,02/03/2019,16.2319444444,-93.9044444444,CS25,37.1,22.6,Costa de Chiapas,Llanura,33.56577,21.15771,-3.53423,-1.44229,26.3381,29,62,1006.9,0,269.8,1
8544,TM46,01/03/2019,22.24,-97.88,TM46,-99.0,-99.0,Panuco,Llanura,28.28003,21.23618,-99.0,-99.0,23.99295,,,,,,0
8545,TM46,02/03/2019,22.24,-97.88,TM46,-99.0,-99.0,Panuco,Llanura,28.18054,21.50919,-99.0,-99.0,24.10236,,,,,,0
8548,PAREDON,01/03/2019,16.0552777778,-93.8619444444,CS26,33.0,21.5,Costa de Chiapas,Llanura,31.63821,22.159,-1.36179,0.659,26.04285,27.1,70,1012.1,0,Null,1
8549,PAREDON,02/03/2019,16.0552777778,-93.8619444444,CS26,32.7,21.7,Costa de Chiapas,Llanura,34.24991,22.5524,1.54991,0.8524,27.19357,27.1,68,1011.9,0,Null,1
8550,TIZIMIN,01/03/2019,21.1613888889,-87.9888888889,YC01,33.5,18.8,Yucatan Norte,Llanura,33.36957,20.71606,-0.13043,1.91606,26.45227,25.1,83,1013.7,0,206.3,1
8551,TIZIMIN,02/03/2019,21.1613888889,-87.9888888889,YC01,34.1,19.2,Yucatan Norte,Llanura,33.93277,21.44928,-0.16723,2.24928,27.14258,25.8,78,1014,0,266,1
8558,C BIOLOG IPN,01/03/2019,19.4536111111,-99.1711111111,DF05,27.2,13.6,Panuco,Llanura,26.62073,7.74847,-0.57927,-5.85153,16.38388,20.4,43,778.8,0,279.3,1
8559,C BIOLOG IPN,02/03/2019,19.4536111111,-99.1711111111,DF05,27.6,14.7,Panuco,Llanura,26.78656,8.49762,-0.81344,-6.20238,16.56091,20.9,44,779.8,0,277.1,1
8564,ENCB II,01/03/2019,19.4986111111,-99.1452777778,DF07,31.0,11.1,Panuco,Llanura,26.42383,7.55423,-4.57617,-3.54577,16.19055,20.7,52,781.4,0,153,1
8565,ENCB II,02/03/2019,19.4986111111,-99.1452777778,DF07,31.1,12.5,Panuco,Llanura,26.63745,8.27905,-4.46255,-4.22095,16.36655,21.6,53,782.5,0,155.2,1
8566,CD FERNANDEZ,01/03/2019,21.9361111111,-100.0216666667,SL03,34.8,19.2,Panuco,Llanura,31.13013,13.89069,-3.66987,-5.30931,20.65012,25.3,60,903.2,0,265,1
8567,CD FERNANDEZ,02/03/2019,21.9361111111,-100.0216666667,SL03,37.1,20.5,Panuco,Llanura,33.19357,14.95752,-3.90643,-5.54248,22.18942,25.8,63,903.4,0,245,1
8570,EL FUERTE,01/03/2019,26.4113888889,-108.6175,SI05,32.7,9.9,Sinaloa,Llanura,34.03821,15.4549,1.33821,5.5549,22.97644,20.4,55,973,0,260.7,1
8571,EL FUERTE,02/03/2019,26.4113888889,-108.6175,SI05,34.2,11.4,Sinaloa,Llanura,33.02832,16.88916,-1.17168,5.48916,23.66669,Null,Null1000.3,0,210,Null,1
8572,AGUSTIN MELGAR,01/03/2019,25.2633333333,-104.0661111111,DG02,34.1,4.3,Nazas Aguanaval,Llanura,29.22949,9.4906,-4.87051,5.1906,18.69675,18.2,31,877.4,0,Null,1
8573,AGUSTIN MELGAR,02/03/2019,25.2633333333,-104.0661111111,DG02,35.7,5.4,Nazas Aguanaval,Llanura,32.18301,9.18094,-3.51699,3.78094,19.64313,19,30,877.2,0,Null,1
8574,CHETUMALob,01/03/2019,18.5002777778,-88.3277777778,QR12,30.7,25.3,Yucatan Este,Llanura,30.85648,24.35486,0.15648,-0.94514,26.86276,27.5,71,1014.8,0,275.1,1
8575,CHETUMALob,02/03/2019,18.5002777778,-88.3277777778,QR12,30.5,25.1,Yucatan Este,Llanura,31.12903,24.44296,0.62903,-0.65704,27.11041,27.7,72,1015.2,0,271.5,1
8576,COATZACOALCO,01/03/2019,18.1497222222,-94.4066666667,VR18,27.3,24.4,Coatzacoalcos,Llanura,29.54861,21.6879,2.24861,-2.7121,25.33411,25.3,91,1013,0,Null,1
8577,COATZACOALCO,02/03/2019,18.1497222222,-94.4066666667,VR18,26.3,24.2,Coatzacoalcos,Llanura,29.18686,22.4838,2.88686,-1.7162,25.44363,25.3,91,1014,0,Null,1
8582,TLAJOMULCO,01/03/2019,20.4422222222,-103.4191666667,JA26,30.6,12.1,Lerma Santiago,Llanura,31.3374,13.14862,0.7374,1.04862,21.11386,21.9,35,845.5,0,294.3,1
8583,TLAJOMULCO,02/03/2019,20.4422222222,-103.4191666667,JA26,30.5,10.7,Lerma Santiago,Llanura,32.27997,12.1972,1.77997,1.4972,21.15628,21.5,48,846.7,0,288.2,1
8584,VALLE HERMOSO,01/03/2019,25.6658333333,-97.8263888889,TM51,25.8,15.2,Bravo Conchos,Llanura,30.77084,18.67487,4.97084,3.47487,23.62167,19.7,60,1012.2,401.8,60,1
8585,VALLE HERMOSO,02/03/2019,25.6658333333,-97.8263888889,TM51,25.1,18.6,Bravo Conchos,Llanura,30.15826,19.2251,5.05826,0.6251,23.64447,21.2,60,1013,402,60,1
8596,GR16,01/03/2019,17.3,-101.05,GR16,-99.0,-99.0,Costa Grande de Guerrero,Llanura,28.64325,22.95752,-99.0,-99.0,25.16644,,,,,,0
8597,GR16,02/03/2019,17.3,-101.05,GR16,-99.0,-99.0,Costa Grande de Guerrero,Llanura,30.26617,23.0553,-99.0,-99.0,25.711,,,,,,0
8598,LA UNION,01/03/2019,17.9377777778,-101.8244444444,GR15,31.0,20.1,Costa Grande de Guerrero,Llanura,30.37531,22.85449,-0.62469,2.75449,25.74377,25.6,79,1013.3,0,Null,1
8599,LA UNION,02/03/2019,17.9377777778,-101.8244444444,GR15,31.9,20.2,Costa Grande de Guerrero,Llanura,31.92719,22.81711,0.02719,2.61711,26.00812,25.4,74,1013.6,0,Null,1
8606,CD ALTAMIRANO,01/03/2019,18.3505555556,-100.6583333333,GR02,40.4,29.8,Balsas,Llanura,35.83545,18.96927,-4.56455,-10.83073,26.32437,Null,Null,974.6,0,84,1
8607,CD ALTAMIRANO,02/03/2019,18.3505555556,-100.6583333333,GR02,41.1,30.1,Balsas,Llanura,36.28995,19.54303,-4.81005,-10.55697,26.6069,Null,Null,976.3,0,88,1
8614,SN JUAN DE GPE,01/03/2019,24.6375,-102.7827777778,DG08,32.1,7.3,Nazas Aguanaval,Llanura,29.16779,10.47418,-2.93221,3.17418,19.06552,18.9,32,848.6,0,285.5,1
8615,SN JUAN DE GPE,02/03/2019,24.6375,-102.7827777778,DG08,34.5,9.2,Nazas Aguanaval,Llanura,32.38672,9.91873,-2.11328,0.71873,20.2218,20.8,30,848.6,0,288.5,1
8620,CHAPINGO,01/03/2019,19.4941666667,-98.8886111111,MX25,27.1,8.3,Panuco,Llanura,26.18677,7.28714,-0.91323,-1.01286,15.92752,17.8,43,780.4,0,208.1,1
8621,CHAPINGO,02/03/2019,19.4941666667,-98.8886111111,MX25,27.4,9.2,Panuco,Llanura,26.74573,7.71323,-0.65427,-1.48677,16.14096,18.6,53,781.4,0,204.5,1
8624,ACOLMAN,01/03/2019,19.6347222222,-98.9116666667,MX24,27.5,8.3,Panuco,Llanura,26.0011,7.31909,-1.4989,-0.98091,15.92413,18.1,38,778.6,0,204.1,1
8625,ACOLMAN,02/03/2019,19.6347222222,-98.9116666667,MX24,27.5,9.4,Panuco,Llanura,26.81412,7.54532,-0.68588,-1.85468,16.11612,18.8,41,779.6,4.8,199.1,1
8626,MOLINO DEL REY,01/03/2019,19.4161111111,-99.1919444444,DF26,27.4,11.2,Panuco,Llanura,26.78937,7.91333,-0.61063,-3.28667,16.54929,19.3,39,777.2,0,279.2,1
8627,MOLINO DEL REY,02/03/2019,19.4161111111,-99.1919444444,DF26,28.4,11.9,Panuco,Llanura,26.91357,8.68283,-1.48643,-3.21717,16.72626,20.1,38,778.2,0,281.1,1
8628,TACUBAYA,01/03/2019,19.4036111111,-99.1966666667,DF10,27.2,14.1,Panuco,Llanura,26.9126,8.03262,-0.2874,-6.06738,16.66953,20.5,34,773.9,0,273,1
8629,TACUBAYA,02/03/2019,19.4036111111,-99.1966666667,DF10,27.8,14.7,Panuco,Llanura,27.01221,8.81122,-0.78779,-5.88878,16.84692,21,34,774.9,0,276.9,1
8636,MATAMOROSSEMAR,01/03/2019,25.8219444444,-97.1530555556,TM50,21.5,17.6,Bravo Conchos,Llanura,25.17319,19.72049,3.67319,2.12049,21.94305,19.7,Null,1014.8,0,Null,1
8637,MATAMOROSSEMAR,02/03/2019,25.8219444444,-97.1530555556,TM50,23.0,18.6,Bravo Conchos,Llanura,24.80966,19.98395,1.80966,1.38395,22.01282,20.2,Null,1014.4,0,Null,1
8640,HUIXTLA,01/03/2019,15.1469444444,-92.4713888889,CS35,39.2,20.3,Costa de Chiapas,Llanura,30.71503,21.84875,-8.48497,1.54875,25.0806,28.1,75,Null,0,237.6,1
8641,HUIXTLA,02/03/2019,15.1469444444,-92.4713888889,CS35,37.9,21.4,Costa de Chiapas,Llanura,32.12772,20.52539,-5.77228,-0.87461,25.3515,28,77,Null,0,217.3,1
8646,ZACATEPEC,01/03/2019,18.6441666667,-99.2072222222,MO07,36.7,17.4,Balsas,Llanura,32.52975,14.19434,-4.17025,-3.20566,22.71762,26.9,44,909.6,0,217.4,1
8647,ZACATEPEC,02/03/2019,18.6441666667,-99.2072222222,MO07,38.0,17.8,Balsas,Llanura,33.02673,14.99619,-4.97327,-2.80381,23.18176,26.9,48,910.7,0,223.9,1
8656,MONCLOVA,01/03/2019,18.0569444444,-90.8208333333,CM06,36.5,21.7,Grijalva-Usumacinta,Llanura,36.79739,22.15128,0.29739,0.45128,29.13849,28.4,61,1009.3,0,259.2,1
8657,MONCLOVA,02/03/2019,18.0569444444,-90.8208333333,CM06,35.5,23.4,Grijalva-Usumacinta,Llanura,36.83548,23.33792,1.33548,-0.06208,29.74429,28.9,62,1009.8,0,238.5,1
8666,LA PIEDAD,01/03/2019,21.3536111111,-102.0038888889,MC31,30.5,11.2,Lerma Santiago,Llanura,28.09912,10.46783,-2.40088,-0.73217,18.19455,20.7,64,Null,0,Null,1
8667,LA PIEDAD,02/03/2019,21.3536111111,-102.0038888889,MC31,31.2,10.7,Lerma Santiago,Llanura,28.52783,10.33716,-2.67217,-0.36284,19.45395,19.5,70,Null,0,Null,1
8668,NUEVA ROSITA,01/03/2019,27.92,-101.33,CL16,30.5,14.4,Bravo Conchos,Llanura,34.00467,15.47092,3.50467,1.07092,23.00589,19.9,81,971.7,0,204.5,1
8669,NUEVA ROSITA,02/03/2019,27.92,-101.33,CL16,26.7,16.3,Bravo Conchos,Llanura,32.35724,15.34744,5.65724,-0.95256,22.49646,19.5,81,971.2,0.3,85.8,1
8684,BS11,01/03/2019,24.13,-110.32,BS11,-99.0,-99.0,B.C. Sureste,Llanura,28.8222,17.04727,-99.0,-99.0,21.91238,,,,,,0
8685,BS11,02/03/2019,24.13,-110.32,BS11,-99.0,-99.0,B.C. Sureste,Llanura,30.12421,17.1925,-99.0,-99.0,22.62057,,,,,,0
8688,CD CONSTITUCION,01/03/2019,25.01,-111.6633333333,BS10,33.3,10.4,B.C. Suroeste,Llanura,33.35648,14.30988,0.05648,3.90988,22.08008,19.6,69,1008.8,0,269.3,1
8689,CD CONSTITUCION,02/03/2019,25.01,-111.6633333333,BS10,31.9,11.2,B.C. Suroeste,Llanura,32.82349,14.46411,0.92349,3.26411,22.21567,19.7,69,1010.1,0,260.8,1
8690,YC08,01/03/2019,20.69,-88.22,YC08,-99.0,-99.0,Yucatan Norte,Llanura,33.8465,19.88223,-99.0,-99.0,26.21109,,,,,,0
8691,YC08,02/03/2019,20.69,-88.22,YC08,-99.0,-99.0,Yucatan Norte,Llanura,34.42599,21.1832,-99.0,-99.0,27.07291,,,,,,0
8696,PLAYA ROSARITO,01/03/2019,32.3775,-117.0713888889,BC17,16.9,13.2,B.C. Noroeste,Llanura,18.31335,12.16989,1.41335,-1.03011,14.34937,14.8,100,1016.2,0,173.9,1
8697,PLAYA ROSARITO,02/03/2019,32.3775,-117.0713888889,BC17,15.8,12.4,B.C. Noroeste,Llanura,16.23618,11.68314,0.43618,-0.71686,13.67667,14,100,1015,1.4,96.7,1
8698,CIUDAD MANTE,01/03/2019,22.7444444444,-98.9830555556,TM24,33.4,21.9,Panuco,Llanura,33.67599,18.8399,0.27599,-3.0601,24.72598,26.8,66,1004.5,0,243,1
